n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,partrgrno,lottoID
275,7275257400,06345290487,CONSORZIO STABILE OPE SCARL,,,,idm15519
275,7275257400,00723660593,COSTRUZIONI MASTRUZZO S.R.L.,,,,idm15519
275,7275257400,02208160487,CORSINOVI SRL,,,,idm15519
275,7275257400,00179020367,COSTRUZIONI SCIANTI DOTT. ING. VALERIO SCIANTI GEOM. GIUSEPPE FU CAMILLO S.P.A.,,,,idm15519
275,7275257400,03207140611,•  DE LUCA COSTRUZIONI S.R.L,,,,idm15519
275,7275257400,02138320482,DE MAS,,,,idm15519
275,7275257400,02677460616,EDILIZIA 2000 SOC. COOP. ARL,,,,idm15519
275,7275257400,05473280484,EMMEEFFE COSTRUZIONI SRL,,,,idm15519
275,7275257400,05794790484,EUROIMPIANTI MAZZONI S.R.L,,,,idm15519
275,7275257400,00830400297,EUROSCAVI,,,,idm15519
275,7275257400,03974031217,F.LLI FERRARA SRL,,,,idm15519
275,7275257400,01951710670,FELIZIANI ITALO S.R.L. UNIPERSONALE,,,,idm15519
275,7275257400,03286670488,IMMOBILIARE ER CRISTINA S.R.L.,,,,idm15519
275,7275257400,05013131007,IMPRESA MANCINI SRL,,,,idm15519
275,7275257400,01198310540,LA DUE BC SRL,,,,idm15519
275,7275257400,02268570542,M.M. SRL,,,,idm15519
275,7275257400,00234670529,MENCONI SRL,,,,idm15519
275,7275257400,03527090611,P&C COSTRUZIONI S.R.L.,,,,idm15519
275,7275257400,03619960481,PANCANI STRADE S.R.L.,,,,idm15519
275,7275257400,07591510727,SITEM GROUP SRL,,,,idm15519
276,7277924cde,04122180484,AGLIETTI ALBERTO S.N.C. EDILE,,,,idm15611
276,7277924cde,06578441211,ATS COSTRUZIONI GENERALI,,,,idm15611
276,7277924cde,05712490829,COGES GROUP SRL,,,,idm15611
276,7277924cde,02149990729,COSTRUZIONI METALLICHE SRL,,,,idm15611
276,7277924cde,05083661214,D'ALESSANDRO COSTRUZIONI,,,,idm15611
276,7277924cde,04154231213,DUE P SRL,,,,idm15611
276,7277924cde,04804621219,E.CO.RES. SRL,,,,idm15611
276,7277924cde,00293940045,FANTINO COSTRUZIONI S.P.A.,,,,idm15611
276,7277924cde,04433090828,GERACI COSTRUZIONI,,,,idm15611
276,7277924cde,02127311203,GREEN POWER SERVICE,,,,idm15611
276,7277924cde,03893860282,•  I.TEC. S.R.L,,,,idm15611
276,7277924cde,05013131007,IMPRESA MANCINI SRL,,,,idm15611
276,7277924cde,00163960271,LARES - LAVORI DI RESTAURO SRL,,,,idm15611
276,7277924cde,03588870489,MARZOLI E MARGHERI - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm15611
276,7277924cde,03391310483,RAVEGGI S.R.L.,,,,idm15611
276,7277924cde,00884560962,RIBOLDI SRL,,,,idm15611
276,7277924cde,00991771007,S.A.C. SOC. APPALTI COSTRUZIONI,,,,idm15611
276,7277924cde,03754350480,S.I.R.E. - SOCIETA' ITALIANA RESTAURI EDILI - S.P.A.,,,,idm15611
276,7277924cde,02263140978,Speciale Fabbro,,,,idm15611
276,7277924cde,03460050101,TEKNIKA S.R.L.,,,,idm15611
277,72792112f2,01938870480,Baroni Luca,,,,idm15685
277,72792112f2,11305951003,CELLETTI COSTRUZIONI GENERALI S.R.L,,,,idm15685
277,72792112f2,07751331005,CONSORZIO STABILE AURORA S.C.A.R.L.,,,,idm15685
277,72792112f2,03931011211,COSTRUZIONI VITALE SRL,,,,idm15685
277,72792112f2,01950010676,DI EGIDIO S.R.L.U,,,,idm15685
277,72792112f2,04202250488,EDIL DGM,,,,idm15685
277,72792112f2,01909440248,EDILRESTAURI SRL,,,,idm15685
277,72792112f2,05879441219,ERIOS SRL,,,,idm15685
277,72792112f2,00351040506,F.LLI FEGATILLI,,,,idm15685
277,72792112f2,00826780488,FAESULAE - S.R.L.,,,,idm15685
277,72792112f2,00384580486,FIGLI DI AUGUSTO LORENZINI S.R.L.,,,,idm15685
277,72792112f2,01856130651,FRANCO COSTRUZIONI GENERALI,,,,idm15685
277,72792112f2,00596570523,ICET INDUSTRIE SPA,,,,idm15685
277,72792112f2,02078970353,MARMIROLI SRL,,,,idm15685
277,72792112f2,04359440650,MMF COSTRUZIONI GENERALI SRL,,,,idm15685
277,72792112f2,01345760522,OLIMPO COSTRUZIONI,,,,idm15685
277,72792112f2,07436730639,RICCIO COSTRUZIONI,,,,idm15685
277,72792112f2,06064050823,SPALLINA LUCIO,,,,idm15685
277,72792112f2,04010700633,TECNORES S.R.L,,,,idm15685
277,72792112f2,02510630607,ZOVINI SRL,,,,idm15685
278,7280231CAA,07180240637,A.D. RESTAURI,,,,idm15762
278,7280231CAA,02160300402,AMBROGETTI srl,,,,idm15762
278,7280231CAA,07751331005,CONSORZIO STABILE AURORA S.C.A.R.L.,,,,idm15762
278,7280231CAA,06382240486,CONSORZIO STABILE GST,,,,idm15762
278,7280231CAA,01432810487,DONATELLO SPA,,,,idm15762
278,7280231CAA,03051540759,edilcostruzioni s.r.l,,,,idm15762
278,7280231CAA,04275800656,EREDI CIRILLO LUIGI S.A.S.,,,,idm15762
278,7280231CAA,00293940045,FANTINO COSTRUZIONI S.P.A.,,,,idm15762
278,7280231CAA,02101790786,GIAFRA SRL,,,,idm15762
278,7280231CAA,06605680724,GRUPPO GE.DI. SRL,,,,idm15762
278,7280231CAA,00470780107,I.L.S.E.T.,,,,idm15762
278,7280231CAA,06262070482,L'AVVENIRE 1921 SOC COP,,,,idm15762
278,7280231CAA,01961670674,PATELLA,,,,idm15762
278,7280231CAA,00752930487,POLISTRADE COSTRUZIONI GENERALI spa,,,,idm15762
278,7280231CAA,03604410369,PRO SERVICE COSTRUZIONI SRL,,,,idm15762
278,7280231CAA,00991771007,S.A.C. SOCIETà APPALTI,,,,idm15762
278,7280231CAA,03078550542,S.E.A.S. SRL,,,,idm15762
278,7280231CAA,01978310546,SEPRIM DELL' ING.SANTINI GIUSEPPE sas,,,,idm15762
278,7280231CAA,06064050823,SPALLINA LUCIO,,,,idm15762
278,7280231CAA,08066951008,VALORI SCARL - CONSORZIO STABILE,,,,idm15762
279,72806083c9,00125710517,ARCO SOC. COOP,,,,idm15839
279,72806083c9,03019560485,DANTE MAGGESI SRL IMPIANTI TERMO-IDRAULICI,,,,idm15839
279,72806083c9,02242950976,DONATI E DAMIANI SRL,,,,idm15839
279,72806083c9,00909980344,ISOMEC SRL,,,,idm15839
279,72806083c9,06262070482,L'AVVENIRE 1921 SOC COP,,,,idm15839
279,72806083c9,03142960487,L'OROLOGIO SOCIETA' COOPERATIVA,,,,idm15839
279,72806083c9,04046200483,MINUTO GIOACCHINO S.R.L,,,,idm15839
279,72806083c9,03754350480,S.I.R.E. - SOCIETA' ITALIANA RESTAURI EDILI - S.P.A.,,,,idm15839
279,72806083c9,02316160486,SOLLAZZINI - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm15839
279,72806083c9,01894550894,SPADA COSTRUZIONI S.R.L.,,,,idm15839
280,7282020102,03123960480,BRACONI COSTRUZIONI S.R.L EDILE,,,,idm15884
280,7282020102,01938870480,Baroni Luca,,,,idm15884
280,7282020102,01059050466,C.E.L.F.A. SRL,,,,idm15884
280,7282020102,03931011211,COSTRUZIONI VITALE SRL,,,,idm15884
280,7282020102,01753480506,EDILSTRADE DI TINCOLINI SRL,,,,idm15884
280,7282020102,02399660188,EUROELETTRICA IMPAINTI SRL,,,,idm15884
280,7282020102,03498681216,G.M. COSTRUZIONI SRL,,,,idm15884
280,7282020102,04222411003,GI.SO. SRL,,,,idm15884
280,7282020102,02192070734,I.C.E. DI TRONCONE MARCELLO,,,,idm15884
280,7282020102,03666960483,ITALBUILD s.r.l.,,,,idm15884
280,7282020102,00439650482,JACINI SRL EDILE,,,,idm15884
280,7282020102,03403840485,L'UNICA DI ADDEVICO ANTONIO,,,,idm15884
280,7282020102,01808390437,LOPERGOLO COSTRUZIONI,,,,idm15884
280,7282020102,02179230905,MEC ITALIA ENGINEERING,,,,idm15884
280,7282020102,01263830471,meridiana restauri s.r.l,,,,idm15884
280,7282020102,01953660857,OPERE GENERALI,,,,idm15884
280,7282020102,01777310465,PANZA SRL,,,,idm15884
280,7282020102,01961670674,PATELLA,,,,idm15884
280,7282020102,02653450169,PFC 2000 S.R.L.,,,,idm15884
280,7282020102,02619580125,puricelli ambiente verde s.r.l,,,,idm15884
280,7282020102,05345480486,GAETANO RAGIONIERI S.R.L.,,,,idm15884
280,7282020102,00664670494,S.T.E.S.  COSTRUZIONI S.R.L.,,,,idm15884
280,7282020102,01874640509,SETI WORKS,,,,idm15884
280,7282020102,04676741210,TECNOTEMA S.R.L,,,,idm15884
281,7282773E63,00425640489,COOPERATIVA LAVORATORI AUSILIARI DEL TRAFFICO L.A.T. IN FORMA ABBREVIATA COOPLAT,,,,idm15973
282,7283460554,01605010519,C.S.P.S. EUROPA COSTRUZIONI DI CARMOSINO SAVINO,,,,idm15993
282,7283460554,11305951003,CELLETTI COSTRUZIONI GENERALI S.R.L,,,,idm15993
282,7283460554,03794580484,CO.RES.CA. -S.A.S.- DEL GEOM. MARCELLO CAPPELLETTI E C.,,,,idm15993
282,7283460554,01332730298,COGEFRI,,,,idm15993
282,7283460554,03485600617,COMED SRL,,,,idm15993
282,7283460554,06459130487,COSTRUIRE EDILIZIA E RISTRUTTURAZIONE DI MARCO MELLONE,,,,idm15993
282,7283460554,00519200976,ECOGEST,,,,idm15993
282,7283460554,03537100632,epsilon 2000,,,,idm15993
282,7283460554,00241140565,GALADINI & C. SRL,,,,idm15993
282,7283460554,03260210483,GHERI COSTRUZIONI SRL,,,,idm15993
282,7283460554,03238710614,GIEMME SAS DI MAGGIAROSA GIANNA E C.,,,,idm15993
282,7283460554,02033690468,impresa edile cappelli bernardo s.r.l.,,,,idm15993
282,7283460554,02117320560,ITALYMPIANTI DESIGN,,,,idm15993
282,7283460554,05137770722,LA NUOVA IMPRESA EDILE CRESCENTE,,,,idm15993
282,7283460554,02437371202,LACKY IMPIANTI ELETTRICI SRL,,,,idm15993
282,7283460554,01250740519,LAV. ES. MATI SRL,,,,idm15993
282,7283460554,03665660480,NUNZIATI MASSIMO SRL,,,,idm15993
282,7283460554,04463830481,R.S. DI SONTINO,,,,idm15993
282,7283460554,03223040613,s.c. costruzioni,,,,idm15993
282,7283460554,03254340544,SA.CI.B. S.R.L.,,,,idm15993
282,7283460554,01113170508,SILCA BARSOTTI SRL,,,,idm15993
282,7283460554,03645820618,SIRIO 2010 S.R.L.,,,,idm15993
282,7283460554,01415010469,TADDEI MASSIMO,,,,idm15993
282,7283460554,03522080484,TECNOIMPIANTI DI RAGNO,,,,idm15993
282,7283460554,03099491205,ZINI ELIO DIVISIONE IMPIANTI S.R.L.,,,,idm15993
283,728355648D,00524560489,ITALSCAVI DI PRATELLI ALVARO & C. SAS,01-MANDANTE,,0,idm16085
283,728355648D,05532640488,DE DOMENICO GIOVANNI,02-MANDATARIA,,0,idm16085
283,728355648D,00125710517,ARCO SOC. COOP,,,,idm16085
283,728355648D,00421510488,BERTI SISTO & C. LAVORI STRADALI S.P.A,,,,idm16085
283,728355648D,00843650946,BIDIEMME COSTRUZIONI S.R.L,,,,idm16085
283,728355648D,01755510656,CAMPANIA SONDA S.R.L.,,,,idm16085
283,728355648D,02275540595,CARCONE ARCH. GIUSEPPE SRL,,,,idm16085
283,728355648D,00973060502,CASTAF S.R.L.,,,,idm16085
283,728355648D,00129630356,CEAG S.R.L.,,,,idm16085
283,728355648D,01539390979,CO.EDIL S.R.L.,,,,idm16085
283,728355648D,03110890617,DI.GI. COSTRUZIONI SOC. COOP,,,,idm16085
283,728355648D,05237720486,DMA SRL UNIPERSONALE,,,,idm16085
283,728355648D,06364500485,ECOUNO SRL,,,,idm16085
283,728355648D,01196980526,FRATELLI ZACCARIELLO SRL,,,,idm16085
283,728355648D,01847760475,FRATELLI SPITALETTO COSTRUZIONI S.R.L.,,,,idm16085
283,728355648D,00470780107,I.L.S.E.T. S.R.L.,,,,idm16085
283,728355648D,02863200644,INGAG S.R.L,,,,idm16085
283,728355648D,07865801000,LEDI.S.S. SRL,,,,idm16085
283,728355648D,05202020482,MARCHESE SRL,,,,idm16085
283,728355648D,02202470510,MATTEINI STRADE S.R.L.,,,,idm16085
283,728355648D,04046200483,MINUTO GIOACCHINO S.R.L,,,,idm16085
283,728355648D,01345760522,OLIMPO COSTRUZIONI SRL,,,,idm16085
283,728355648D,01556210597,PONTINA COSTRUZIONI SRL,,,,idm16085
283,728355648D,00543980551,S.E.I.CO. S.R.L (SOCIETÀ EDILE INDUSTRIALE COSTRUZIONI),,,,idm16085
283,728355648D,00926110768,SANTORO SRL,,,,idm16085
283,728355648D,01210380208,SI.SE SISTEMI SEGNALETICI SPA,,,,idm16085
283,728355648D,01439130590,SIGMATAU SRL,,,,idm16085
283,728355648D,00610340457,TECNOPALI APUANA SRL,,,,idm16085
283,728355648D,06164060482,TOSCA COSTRUZIONI S.R.L.,,,,idm16085
283,728355648D,03168470403,VENTURELLI ROMOLO SRL,,,,idm16085
283,728355648D,05145331210,VIVAI BARRETTA GARDEN S.R.L.,,,,idm16085
284,7285076AE3,02584820613,ALFRA VETRI SRL,,,,idm16204
284,7285076AE3,06578441211,ATS COSTRUZIONI GENERALI,,,,idm16204
284,7285076AE3,01707310486,CARPENTERIA IN FERRRO S.B.C.SRL,,,,idm16204
284,7285076AE3,00252790977,CITEP,,,,idm16204
284,7285076AE3,07751331005,Consorzio Stabile Aurora S.C.A.R.L,,,,idm16204
284,7285076AE3,06382240486,CONSORZIO STABILE GST,,,,idm16204
284,7285076AE3,02149990729,COSTRUZIONI METALLICHE SRL,,,,idm16204
284,7285076AE3,05083661214,D'ALESSANDRO COSTRUZIONI,,,,idm16204
284,7285076AE3,07200160724,DE MARCO S.R.L,,,,idm16204
284,7285076AE3,00228000675,EDILCOSTRUZIONI  GROUP,,,,idm16204
284,7285076AE3,03051540759,edilcostruzioni s.r.l,,,,idm16204
284,7285076AE3,02677460616,EDILIZIA 2000 SOC. COOP. ARL,,,,idm16204
284,7285076AE3,01951710670,FELIZIANI ITALO S.R.L. UNIPERSONALE,,,,idm16204
284,7285076AE3,03085360489,fiorentina costruzioni s.r.l,,,,idm16204
284,7285076AE3,05812151214,G.S.M. COSTRUZIONI SRL,,,,idm16204
284,7285076AE3,00241140565,GALADINI & C. SRL,,,,idm16204
284,7285076AE3,02101790786,GIAFRA S.R.L.,,,,idm16204
284,7285076AE3,02127311203,GREEN POWER SERVICE,,,,idm16204
284,7285076AE3,02717220103,IMPRESA GEOM. STEFANO CRESTA SRL,,,,idm16204
284,7285076AE3,00909980344,ISOMEC SRL,,,,idm16204
284,7285076AE3,03442520619,IT ENERGY SRL,,,,idm16204
284,7285076AE3,06262070482,L'AVVENIRE 1921 SOC COP,,,,idm16204
284,7285076AE3,00163960271,LARES - LAVORI DI RESTAURO SRL,,,,idm16204
284,7285076AE3,03588870489,MARZOLI E MARGHERI - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm16204
284,7285076AE3,02179230905,MEC ITALIA ENGINEERING,,,,idm16204
284,7285076AE3,03502700614,NIFIL APPALTI SRL,,,,idm16204
284,7285076AE3,01789120613,NUOVO CENTRO EDILE SRL,,,,idm16204
284,7285076AE3,03620090617,PANTON SRL,,,,idm16204
284,7285076AE3,03391310483,RAVEGGI S.R.L.,,,,idm16204
284,7285076AE3,00884560962,RIBOLDI SRL,,,,idm16204
284,7285076AE3,07675641216,ROAD HOUSE S.R.L.,,,,idm16204
284,7285076AE3,03241290927,S.A.L. DI UCCHEDDU FEDERICO,,,,idm16204
284,7285076AE3,03754350480,S.I.R.E. - SOCIETA' ITALIANA RESTAURI EDILI - S.P.A.,,,,idm16204
284,7285076AE3,02142680376,Scandellari Infissi Srl,,,,idm16204
284,7285076AE3,07599150724,SISTEMALAB SRL,,,,idm16204
284,7285076AE3,02316160486,SOLLAZZINI - SOCIETA' A RESPONSABILITA' LIMITATA,,,,idm16204
284,7285076AE3,06064050823,SPALLINA LUCIO,,,,idm16204
284,7285076AE3,02890290162,TIPIESSE,,,,idm16204
284,7285076AE3,08066951008,VALORI SCARL - CONSORZIO STABILE,,,,idm16204
284,7285076AE3,03168470403,VENTURELLI ROMOLO,,,,idm16204
285,7291576EDA,03722000480,CEPISS coop soc onlus,,,,idm16339
286,729484260D,08450891000,RTI ALMAVIVA SPA ALMAWARE SRL INDRA ITALIA SPA PRICEWATERHOUSE SPA,,,,idm16359
287,7296471658,04863780484,CONSORZIO C.O.S. (COORDINAMENTO OPERATIVO DI SOCCORSO),,,,idm16379
288,7296787B1C,01549691483,MARZI SPA,,,,idm16396
288,7296787B1C,00506790542,CANCELLONI FOOD SERVICE SPA,,,,idm16396
289,7298233465,00506790542,CANCELLONI FOOD SERVICE SPA,,,,idm16419
290,7298251340,00203130281,CAMILLO FASOLO & c. SNC,,,,idm16439
291,7299544E41,01853580510,ABILS CONSORZIO STABILE,,,,idm16459
291,7299544E41,03446910543,AP COSTRUZIONI SRL,,,,idm16459
291,7299544E41,01668660358,B.M. SCAVI SRL,,,,idm16459
291,7299544E41,01733830606,BENITO STIRPE COSTRUZIONI GENERALI S.P.A.,,,,idm16459
291,7299544E41,03123960480,BRACONI COSTRUZIONI S.R.L EDILE,,,,idm16459
291,7299544E41,01059050466,C.E.L.F.A. SRL,,,,idm16459
291,7299544E41,00192480457,C.O.A.F. SOC. COOPERATIVA,,,,idm16459
291,7299544E41,07751331005,Consorzio Stabile Aurora S.C.A.R.L,,,,idm16459
291,7299544E41,06345290487,CONSORZIO STABILE OPE SCARL,,,,idm16459
291,7299544E41,01222090498,CLC società cooperativa,,,,idm16459
291,7299544E41,02208160487,CORSINOVI SRL,,,,idm16459
291,7299544E41,00723660593,COSTRUZIONI MASTRUZZO S.R.L.,,,,idm16459
291,7299544E41,03931011211,COSTRUZIONI VITALE SRL,,,,idm16459
291,7299544E41,07668501211,ECOGARDEN SOC. COOP.,,,,idm16459
291,7299544E41,02677460616,EDILIZIA 2000 SOC. COOP. ARL,,,,idm16459
291,7299544E41,01753480506,EDILSTRADE DI TINCOLINI SRL,,,,idm16459
291,7299544E41,04753790015,ESSE.CI S.R.L.,,,,idm16459
291,7299544E41,00830400297,EUROSCAVI,,,,idm16459
291,7299544E41,00351040506,F.LLI FEGATILLI,,,,idm16459
291,7299544E41,03974031217,F.LLI FERRARA S.R.L.,,,,idm16459
291,7299544E41,04222411003,GI.SO. SRL,,,,idm16459
291,7299544E41,02192070734,ICE DI TRONCONE MARCELLO,,,,idm16459
291,7299544E41,00596570523,ICET INDUSTRIE S.p.A.,,,,idm16459
291,7299544E41,01261100166,IMPRESA EDILE POLONI S.R.L.,,,,idm16459
291,7299544E41,00088180534,IMPRESA EDILE STRADALE F.LLI MASSAI,,,,idm16459
291,7299544E41,09653011008,comit energy pharma s.r.l,,,,idm16459
291,7299544E41,03666960483,ITALBUILD s.r.l.,,,,idm16459
291,7299544E41,00439650482,JACINI SRL,,,,idm16459
291,7299544E41,01198310540,La Due BC Srl,,,,idm16459
291,7299544E41,11031341008,M.C. APPALTI DI CRISTINI MATTIA,,,,idm16459
291,7299544E41,00234670529,MENCONI SRL,,,,idm16459
291,7299544E41,01953660857,OPERE GENERALI,,,,idm16459
291,7299544E41,03619960481,PANCANI STRADE S.R.L,,,,idm16459
291,7299544E41,03620090617,PANTON S.R.L.,,,,idm16459
291,7299544E41,01777310465,PANZA S.R.L.,,,,idm16459
291,7299544E41,01961670674,PATELLA,,,,idm16459
291,7299544E41,02653450169,PFC 2000 S.R.L.,,,,idm16459
291,7299544E41,01509630503,PISANA COSTRUZIONI SRL,,,,idm16459
291,7299544E41,00664670494,S.T.E.S.  COSTRUZIONI S.R.L.,,,,idm16459
292,73017613CB,00524560489,ITALSCAVI DI PRATELLI ALVARO & C. S.A.S.,01-MANDANTE,,0,idm16591
292,73017613CB,06032430487,ACME S.R.L.,02-MANDATARIA,,0,idm16591
292,73017613CB,00931311005,AVR S.P.A,01-MANDANTE,,1,idm16591
292,73017613CB,00820700474,ROSI LEOPOLDO,02-MANDATARIA,,1,idm16591
292,73017613CB,00167570514,BINDI S.P.A.,01-MANDANTE,,2,idm16591
292,73017613CB,03183200488,S.I.C. SOCIETA' ITALIANA COSTRUZIONI STRADE S.R.L.,02-MANDATARIA,,2,idm16591
292,73017613CB,03381151202,GENIALE SRL,01-MANDANTE,,3,idm16591
292,73017613CB,06522661211,EURO SAF SRL,02-MANDATARIA,,3,idm16591
292,73017613CB,01611630623,TEKNIMOND S.R.L.,,,,idm16591
292,73017613CB,00902140474,ENDIASFALTI S.P.A.,,,,idm16591
292,73017613CB,03666960483,ITALBUILD s.r.l.,,,,idm16591
292,73017613CB,00421510488,BERTI SISTO & C. LAVORI STRADALI S.P.A,,,,idm16591
292,73017613CB,14387151005,LA FENICE SRLS,,,,idm16591
293,73024425C5,03381151202,GENIALE SRL,01-MANDANTE,,0,idm16658
293,73024425C5,06522661211,EURO SAF SRL,02-MANDATARIA,,0,idm16658
293,73024425C5,06032430487,ACME S.R.L.,01-MANDANTE,,1,idm16658
293,73024425C5,00524560489,ITALSCAVI DI PRATELLI ALVARO & C. S.A.S.,02-MANDATARIA,,1,idm16658
293,73024425C5,03183200488,S.I.C. SOCIETA' ITALIANA COSTRUZIONI STRADE S.R.L.,01-MANDANTE,,2,idm16658
293,73024425C5,00167570514,BINDI S.P.A.,02-MANDATARIA,,2,idm16658
293,73024425C5,00787010586,AVR S.P.A.,01-MANDANTE,,3,idm16658
293,73024425C5,00820700474,ROSI LEOPOLDO,02-MANDATARIA,,3,idm16658
293,73024425C5,01611630623,TEKNIMOND S.R.L.,,,,idm16658
293,73024425C5,00421510488,BERTI SISTO,,,,idm16658
293,73024425C5,02063600619,GALLO COSTRUZIONI S.R.L.,,,,idm16658
293,73024425C5,03582900480,SODI STRADE S.R.L.,,,,idm16658
293,73024425C5,03666960483,ITALBUILD s.r.l.,,,,idm16658
293,73024425C5,RCCMRA60T07F839Z,MARIO RAUCCI,,,,idm16658
294,7302450C5D,01728090513,SOCIETA ITALIANA COSTRUZIONI SRL,01-MANDANTE,,0,idm16727
294,7302450C5D,00167570514,BINDI S.P.A.,02-MANDATARIA,,0,idm16727
294,7302450C5D,00931311005,AVR SPA,01-MANDANTE,,1,idm16727
294,7302450C5D,00820700474,ROSI LEOPOLDO,02-MANDATARIA,,1,idm16727
294,7302450C5D,01611630623,TEKNIMOND S.R.L.,,,,idm16727
294,7302450C5D,02063600619,GALLO COSTRUZIONI S.R.L.,,,,idm16727
294,7302450C5D,03582900480,SODI STRADE S.R.L.,,,,idm16727
294,7302450C5D,00524560489,ITALSCAVI DI PRATELLI ALVARO & C. S.A.S.,,,,idm16727
294,7302450C5D,00421510488,BERTI SISTO,,,,idm16727
294,7302450C5D,03666960483,ITALBUILD s.r.l.,,,,idm16727
295,7302466992,00931311005,AVR,01-MANDANTE,,0,idm16779
295,7302466992,00820700474,ROSI LEOPOLDO,02-MANDATARIA,,0,idm16779
295,7302466992,00167570514,BINDI S.P.A.,01-MANDANTE,,1,idm16779
295,7302466992,03183200488,S.I.C. SOCIETA' ITALIANA COSTRUZIONI STRADE S.R.L.,02-MANDATARIA,,1,idm16779
295,7302466992,00902140474,ENDIASFALTI S.P.A.,,,,idm16779
295,7302466992,00524560489,ITALSCAVI DI PRATELLI ALVARO & C. S.A.S.,,,,idm16779
295,7302466992,03666960483,ITALBUILD s.r.l.,,,,idm16779
295,7302466992,14387151005,LA FENICE SRLS,,,,idm16779
295,7302466992,00752930487,POLISTRADE COSTRUZIONI GENERALI spa,,,,idm16779
295,7302466992,01611630623,TEKNIMOND S.R.L.,,,,idm16779
295,7302466992,00421510488,BERTI SISTO & C. LAVORI STRADALI S.P.A,,,,idm16779
296,7303130D84,03623650722,GIUSTINO MICHELE,01-MANDANTE,,0,idm16833
296,7303130D84,02602280733,COGER SOCIETA' COOPERATIVA,02-MANDATARIA,,0,idm16833
296,7303130D84,02160300402,AMBROGETTI srl,,,,idm16833
296,7303130D84,00103910519,C.A.B. Srl,,,,idm16833
296,7303130D84,02287830976,CAFISSI ALVARO COSTRUZIONI EDILI E FLUVIALI,,,,idm16833
296,7303130D84,01755510656,CAMPANIA SONDA S.R.L.,,,,idm16833
296,7303130D84,02015820463,CERAGIOLI,,,,idm16833
296,7303130D84,02290760467,CLD STRADE S.R.L.,,,,idm16833
296,7303130D84,00395720501,COBESCO S.R.L.,,,,idm16833
296,7303130D84,02602280733,COGER SOCIETA' COOPERATIVA,,,,idm16833
296,7303130D84,00127540474,CONGLOMERATI,,,,idm16833
296,7303130D84,03867470969,.  DAF COSTRUZIONI STRADALI SRL,,,,idm16833
296,7303130D84,06364500485,ECOUNO S.R.L.,,,,idm16833
296,7303130D84,02503180354,EMILIANA CONGLOMERATI,,,,idm16833
296,7303130D84,00902140474,ENDIASFALTI S.P.A.,,,,idm16833
296,7303130D84,01847760475,F.lli Spitaletto Costruzioni srl,,,,idm16833
296,7303130D84,00734440258,"GEO ALPI ITALIANA S.R.L. ""PROTEZIONI CIVILI",,,,idm16833
296,7303130D84,01270280462,IMPREDIL S.R.L.,,,,idm16833
296,7303130D84,04056900824,Gennaro Francesco,,,,idm16833
296,7303130D84,02863200644,INGAG S.R.L,,,,idm16833
296,7303130D84,00369230511,INTECNA SRL,,,,idm16833
296,7303130D84,00628360547,MARINELLI ITALIANO S.A.S,,,,idm16833
296,7303130D84,04337710653,.  NUOVA VIA SRL,,,,idm16833
296,7303130D84,00543980551,S.E.I.C.O SRL,,,,idm16833
296,7303130D84,00926110768,SANTORO S.R.L.,,,,idm16833
296,7303130D84,01007390501,SLESA SPA,,,,idm16833
296,7303130D84,01107350470,SOC. ING. MAGNANI S.R.L,,,,idm16833
296,7303130D84,01770990651,TESTATA D'ANGOLO COSTRUZIONI S.R.L.,,,,idm16833
296,7303130D84,00639030535,TIRRENA COSTRUZIONI GENERALI SRL,,,,idm16833
296,7303130D84,01394580516,VALDARNO STRADE DI ROSSI M.& C. S.N.C,,,,idm16833
296,7303130D84,05145331210,VIVAI BARRETTA GARDEN S.R.L.,,,,idm16833
297,7303949164,07755711210,ANIMA AMBIENTE S.R.L,,,,idm16950
297,7303949164,07504861001,BARBIERI COSTRUZIONI S.R.L,,,,idm16950
297,7303949164,00421510488,BERTI SISTO,,,,idm16950
297,7303949164,03879180655,C.G.F. S.r.l.,,,,idm16950
297,7303949164,04362570485,CAV. POZZOLINI LORENZO S.R.L.,,,,idm16950
297,7303949164,00522050467,CENTRO LEGNO AMBIENTE,,,,idm16950
297,7303949164,03969360654,CO.GE.GA SRL,,,,idm16950
297,7303949164,03428670362,CO.VE.MA. Srl,,,,idm16950
297,7303949164,07482811218,COSEMA S.R.L.,,,,idm16950
297,7303949164,00733140768,COVIELLO PIETRO,,,,idm16950
297,7303949164,01950010676,DI EGIDIO S.R.L.,,,,idm16950
297,7303949164,03110890617,DI.GI COSTRUZIONI SOC  COOP,,,,idm16950
297,7303949164,05237720486,DMA SRL,,,,idm16950
297,7303949164,01353600511,EDIL RESTAURI DI OCCHINI,,,,idm16950
297,7303949164,05903290483,EDILGREEN COSTRUZIONI,,,,idm16950
297,7303949164,01413200336,ETS ECOTECNOLOGIE STRADALI SRL,,,,idm16950
297,7303949164,01540560636,FALCO PRIMO SRL,,,,idm16950
297,7303949164,00293940045,FANTINO COSTRUZIONI S.P.A.,,,,idm16950
297,7303949164,01594100347,G.M.I,,,,idm16950
297,7303949164,00052630555,I.G.C. IMPRESA GENERALE COSTRUZIONI srl,,,,idm16950
