n,cig,codiceFiscale,ragioneSociale,ruolo,identificativoFiscaleEstero,aggrgrno,lottoID
21,Z8126B2417,01558550545,GTF RIVOIRA GAS TECNICI FOLIGNO SRL,,,,idm409
22,Z9D291C1DC,00150110542,MONNI & BETTI S.R.L.,,,,idm429
23,ZA1290F90F,03528360542,RM ITALIANTINCENDI SRL,,,,idm449
24,ZA52928917,02921630543,BAGLIONI E TORTOIOLI 2 SNC,,,,idm469
25,ZAD29206E2,01558550545,GTF RIVOIRA GAS TECNICI FOLIGNO SRL,,,,idm489
26,ZAD29E3E94,03359340548,SIR SAFETY SYSTEM SPA UNIPERSONALE,,,,idm509
27,ZC228383AA,00680600541,R.P.AUTORICAMBI DI PIERVITTORI ROSA LBA E C.S.N.C.,,,,idm529
28,ZC228383AA,00680600541,R.P.AUTORICAMBI DI PIERVITTORI ROSA LBA E C.S.N.C.,,,,idm549
29,ZCB28CFDCF,00561830548,MA.C. S.R.L MATERIALI EDILI,,,,idm569
30,ZD7291192A,00150110542,MONNI & BETTI S.R.L.,,,,idm589
31,ZE626D87AC,02322610540,SISTEMA UFFICIO S.R.L.,,,,idm609
32,ZE9282DAC0,02249110541,ELETTROMECCANICA PERUSIA SNC DI di Astuti L. Brunelli M. Moretti A.G.,,,,idm629
33,6660071075,00505590224,MIORELLI SERVICE SPA,,,,idm649
34,6660071075,00505590224,MIORELLI SERVICE SPA,,,,idm669
35,6834739D09,00000000000,SAPIDATA SPA,,,,idm689
36,6892113F8E,02039960543,AURIGA SOCIETA' CONSORTILE COOPERAT IVA SOCIALE,,,,idm709
37,6892113F8E,02039960543,AURIGA SOCIETA' CONSORTILE COOPERAT IVA SOCIALE,,,,idm729
38,6892292349,02039960543,AURIGA SOCIETA' CONSORTILE COOPERAT IVA SOCIALE,,,,idm749
39,6892292349,02039960543,AURIGA SOCIETA' CONSORTILE COOPERAT IVA SOCIALE,,,,idm769
40,689233893D,00589560549,BORGORETE SOC. COOP.SOCIALE,,,,idm789
41,689233893D,00589560549,BORGORETE SOC. COOP.SOCIALE,,,,idm809
42,75256857B8,01627080169,MAGRIS SPA,,,,idm829
43,7654122D47,12730090151,RANDSTAD ITALIA S.P.A. AGENZIA PER IL LAVORO,,,,idm849
44,7654412C98,02068500541,B+Coop. Sociale,,,,idm869
45,77055569F6,00000000000,SAPIDATA SPA,,,,idm889
46,774589311E,01635360694,SERENITY S.P.A.,,,,idm909
47,7745979814,00192920213,zg lighting srl,,,,idm929
48,77616479B8,06655971007,ENEL ENERGIA SPA ENERGIA ELETTRICA,,,,idm949
49,7803058729,12883420155,A2A ENERGIA S.P.A.,,,,idm969
50,78076894C9,00488410010,TELECOM ITALIA MOBILE S.P.A.,,,,idm989
51,7822269495,02066400405,MAGGIOLI SPA,,,,idm1009
52,7899776D5F,12883420155,A2A ENERGIA S.P.A.,,,,idm1029
53,7917576E65,01219980529,ESTRA ENERGIE SRL,,,,idm1049
54,7925367BBC,00000000000,SAPIDATA SPA,,,,idm1069
55,XXXXXXXXXX,,,,,,idm1089
56,XXXXXXXXXX,,,,,,idm1103
57,XXXXXXXXXX,,,,,,idm1117
58,Z01280FD7B,03239470549,OFFICINA ELETTRAUTO F.LLI FIORUCCI S.N.C.,,,,idm1131
59,Z022A75B1B,02322610540,SISTEMA UFFICIO S.R.L.,,,,idm1151
60,Z03270BAF3,CPTSST46A06B519U,avv. Sebastiano Capotorto,,,,idm1171
61,Z04275F97B,03447210547,HOTEL LA ROSETTA,,,,idm1191
62,Z042884FF7,03608470542,PRINTYPE S.R.L.S.,,,,idm1211
63,Z0527C8369,00561830548,MA.C. S.R.L MATERIALI EDILI,,,,idm1231
64,Z05281791E,03270160546,FP SERVICE S.R.L.,,,,idm1251
65,Z062964F23,03046290544,FERRAMENTA ALDO BRICCA SRL SOCIETA' UNIPERSONALE,,,,idm1271
66,Z0726BC74D,00769110545,TECNO ASFALTI S.R.L.,,,,idm1291
67,Z082697663,04593601000,“Studio Legale Lepore - Associazione Professionale”,,,,idm1311
68,Z082889D25,00763300480,MEF SRL,,,,idm1331
69,Z0926A3DB1,00769110545,TECNO ASFALTI S.R.L.,,,,idm1351
70,Z092862B45,02384020547,DOMAUTO UNO SRL,,,,idm1371
71,Z0A287033E,02863830549,TECNOGEO S.N.C.,,,,idm1391
72,Z0B0D1B78D,03240130546,ASSOCIAZIONE LA BANDA DEGLI UNISONI,,,,idm1411
73,Z0B282179C,00190580423,LORDFLEX'S SRL MATERASSI,,,,idm1431
74,Z0C27753C8,02133621009,INU ISTITUTO NAZIONALE URBANISTICA,,,,idm1451
75,Z0C27D4B5A,00182200543,OFFICINA MECCANICA F.LLI ALBERATI SNC,,,,idm1471
76,Z0D26C96D1,00987061009,SIAE-SOCIETA' ITALIANA AUTORI EDITO RI,,,,idm1491
77,Z0D2732466,02776660546,P.C. SERVICE S.R.L.,,,,idm1511
78,Z0D2732466,02776660546,P.C. SERVICE S.R.L.,,,,idm1531
79,Z0D288A2CA,00586570582,A.T.A. S.r.l.,,,,idm1551
80,Z0D29C7C8F,01625330541,ESSEGIEMME SNC DI PALAZZETTI M. & C,,,,idm1571
81,Z0E26E2B0A,08274561003,ARCOBALENO GROUP SRL,,,,idm1591
82,Z0E2886B2C,00182510545,ZUCCHETTI S.R.L.,,,,idm1611
83,Z102A325E3,03173250543,UMBRA CONTROL S.R.L. SOCIETA' UNIPERSONALE,,,,idm1631
84,Z1128ED73F,03545980546,EDILONE SRL,,,,idm1651
85,Z122724924,00628440547,LITOSTAMPA SRL,,,,idm1671
86,Z1426B68C2,02004940546,S.A.T. GRANDI CUCINE DI BULLETTI G. B. COLI P. & C. SNC,,,,idm1691
87,Z1626F71BB,03239470549,OFFICINA ELETTRAUTO F.LLI FIORUCCI S.N.C.,,,,idm1711
88,Z1628C641D,02384020547,DOMAUTO UNO SRL,,,,idm1731
89,Z1726C90B0,02384020547,DOMAUTO UNO SRL,,,,idm1751
90,Z18269F833,04181370372,MORGAN ITALIA SRL STRUMENTI SCIENTIFICI,,,,idm1771
91,Z1A26C9666,00925091001,RAI RADIO TELEVISIONE ITALIANA,,,,idm1791
92,Z1A27B34D9,00000000000,SAPIDATA SPA,,,,idm1811
93,Z1A2844794,00515240547,UMBRIAVETRO SNC DI BALLARANI GIUSEP PE & C. S.N.C.,,,,idm1831
94,Z1A291A56A,00248690547,FERRAMENTA SEVERI SRL,,,,idm1851
95,Z1A2B16D58,00248690547,FERRAMENTA SEVERI SRL,,,,idm1871
96,Z1B277C1B7,02322610540,SISTEMA UFFICIO S.R.L.,,,,idm1891
97,Z1C2812909,00248690547,FERRAMENTA SEVERI SRL,,,,idm1911
98,Z1C28875CF,02249110541,ELETTROMECCANICA PERUSIA SNC DI di Astuti L. Brunelli M. Moretti A.G.,,,,idm1931
99,Z1D287762D,02229640541,Città in Internet,,,,idm1951
100,Z1E2872DE4,00182510545,ZUCCHETTI S.R.L.,,,,idm1971
101,Z1E29C7C3D,02776660546,P.C. SERVICE S.R.L.,,,,idm1991
102,Z1E2AFE34B,00182510545,ZUCCHETTI S.R.L.,,,,idm2011
103,Z1F27B6C1F,03407400542,F.LLI PALOMBA S.R.L.,,,,idm2031
104,Z20276A9AB,07516911000,AUTOSTRADE PER L'ITALIA SPA,,,,idm2051
105,Z202946411,00182510545,ZUCCHETTI S.R.L.,,,,idm2071
106,Z212729E90,01095090229,EDILPAVIMENTAZIONI SRL,,,,idm2091
107,Z222732FF1,07516911000,AUTOSTRADE PER L'ITALIA SPA,,,,idm2111
108,Z2229AA1CA,02322610540,SISTEMA UFFICIO S.R.L.,,,,idm2131
109,Z23276D0B7,04132720485,GRAFIMEC SRL,,,,idm2151
110,Z23276D0B7,04132720485,GRAFIMEC SRL,,,,idm2171
111,Z23288FFFB,00829840156,GIUFFRE' FRANCIS LEFEBVRE SPA,,,,idm2191
112,Z2426BE5AB,00829840156,GIUFFRE' FRANCIS LEFEBVRE SPA,,,,idm2211
113,Z2428B5E2E,00561830548,MA.C. S.R.L MATERIALI EDILI,,,,idm2231
114,Z24290F3B4,02955580549,SIS.TG SEGNALETICA SRL,,,,idm2251
115,Z2527FF69D,00288670540,MASSARRONI FABIO,,,,idm2271
116,Z252986310,02776660546,P.C. SERVICE S.R.L.,,,,idm2291
117,Z262878654,01434600548,COSTANTINI FABRIZIO IMPIANTI TERMOI DRAULICI,,,,idm2311
118,Z27268F18E,01525700546,COMITALIA SRL,,,,idm2331
119,Z2826F749F,03472580541,OFFICINA UMBRA TIR SRL,,,,idm2351
120,Z282B43504,04132720485,GRAFIMEC SRL,,,,idm2371
121,Z2926F7DB7,02718420546,Associazione Culturale MEDEM,,,,idm2391
122,Z292872DEA,03135610545,CIAO MOTORI SERVICE S.R.L.,,,,idm2411
123,Z2A27BD21D,11274970158,AON SPA,,,,idm2431
124,Z2A287903B,02472130547,TOTEM SRL,,,,idm2451
125,Z2A2935A1D,00250660545,TONDINI E RADICCHI SNC,,,,idm2471
126,Z2B27734EB,05730881009,A.GI.MUS. ASSOCIAZIONE GIOVANILE MUSICALE,,,,idm2491
127,Z2B284D959,00594530545,IDRITERMICA IMPIANTI S.R.L.,,,,idm2511
128,Z2B28883A8,00212980544,REGNI & CAPONI SRL,,,,idm2531
129,Z2C27FF68A,00628440547,LITOSTAMPA SRL,,,,idm2551
130,Z2C296F546,00561830548,MA.C. S.R.L MATERIALI EDILI,,,,idm2571
131,Z2C298F02D,00182510545,ZUCCHETTI S.R.L.,,,,idm2591
132,Z2D2959A75,03050260540,PERNICINI SRL,,,,idm2611
133,Z2D295C599,03117800544,EDIL BI S.R.L.,,,,idm2631
134,Z2D29947B5,00449170547,"ART.EL DI ORTENZI CARLO,STEFANO E C. SNC",,,,idm2651
135,Z2E28FCE4C,02384020547,DOMAUTO UNO SRL,,,,idm2671
136,Z302712148,00699250551,SCB,,,,idm2691
137,Z302828A7E,,,,,,idm2711
138,Z302ADAD83,04132720485,GRAFIMEC SRL,,,,idm2725
139,Z3126D91B7,02074820545,HOTEL PRIORI,,,,idm2745
140,Z3227F79AD,03185750548,GUIDE IN UMBRIA SRL,,,,idm2765
141,Z332877639,02930110966,PROJECT AUTOMATION SPA,,,,idm2785
142,Z3328C6416,00182510545,ZUCCHETTI S.R.L.,,,,idm2805
143,Z34286BF25,02930110966,PROJECT AUTOMATION SPA,,,,idm2825
144,Z352752724,03271950549,NEMESIS INVESTIGATION AND SECURITY SRL,,,,idm2845
145,Z362842301,00182510545,ZUCCHETTI S.R.L.,,,,idm2865
146,Z36297DC6B,00182510545,ZUCCHETTI S.R.L.,,,,idm2885
147,Z3726B0170,LCCGRG82R11H501D,avv. Giorgio Leccisi,,,,idm2905
148,Z372872EBF,00763300480,MEF SRL,,,,idm2925
149,Z382729CEB,01134810546,VOLPI SRL,,,,idm2945
150,Z3926CDA90,00000000000,SAPIDATA SPA,,,,idm2965
151,Z39274C91D,03239470549,OFFICINA ELETTRAUTO F.LLI FIORUCCI S.N.C.,,,,idm2985
152,Z3B26B491C,03528360542,RM ITALIANTINCENDI SRL,,,,idm3005
153,Z3B2812891,00604930701,F.LLI PAVONE,,,,idm3025
154,Z3C283C970,01434600548,COSTANTINI FABRIZIO IMPIANTI TERMOI DRAULICI,,,,idm3045
155,Z3E282B095,00182510545,ZUCCHETTI S.R.L.,,,,idm3065
156,Z3E28C641C,02609690546,ANTOLINIMASSIMO,,,,idm3085
157,Z3F26F71FF,02880950544,Eventuno srl,,,,idm3105
158,Z3F27FA852,00182510545,ZUCCHETTI S.R.L.,,,,idm3125
159,Z3F28A5FAC,02955580549,SIS.TG SEGNALETICA SRL,,,,idm3145
160,Z4328ED6FF,00763300480,MEF SRL,,,,idm3165
161,Z43290301F,00763300480,MEF SRL,,,,idm3185
162,Z44282DD57,04132720485,GRAFIMEC SRL,,,,idm3205
163,Z44282DD57,04132720485,GRAFIMEC SRL,,,,idm3225
164,Z4526C371E,00163420540,MERICAT SRL,,,,idm3245
165,Z4526C41E7,01344920549,PE.SA. GOMME S.R.L.,,,,idm3265
166,Z45270561A,01459220545,OLIVI SPA,,,,idm3285
167,Z4527B1B2E,02508100928,TISCALI ITALIA SPA CON SOCIO UNICO,,,,idm3305
168,Z462757156,00150110542,MONNI & BETTI S.R.L.,,,,idm3325
169,Z4627D8CFD,01975830546,OFFICINA COMODI DI FIORETTIALDO,,,,idm3345
170,Z4628F2739,00553400540,WILSIDER S.P.A.,,,,idm3365
171,Z462B49849,02133060547,TIMBRIFICIO GRIFO SNC DI PELINI E S ERVETTINI,,,,idm3385
172,Z472700D1B,00000000000,SAPIDATA SPA,,,,idm3405
173,Z48273249D,01683641003,BALZANELLI SRL,,,,idm3425
174,Z49288027A,02179830548,BOILA FORESTA E GIARDINO DI BOILA E NNIO E GIUSEPPE SNC,,,,idm3445
175,Z4A28B3766,00182510545,ZUCCHETTI S.R.L.,,,,idm3465
176,Z4B2691F89,04962030823,Larcadarte di Vitellaro Rosalia,,,,idm3485
177,Z4B2820786,00150110542,MONNI & BETTI S.R.L.,,,,idm3505
178,Z4B2820786,00150110542,MONNI & BETTI S.R.L.,,,,idm3525
179,Z4B2820786,00150110542,MONNI & BETTI S.R.L.,,,,idm3545
180,Z4C2762D3E,02982480549,FAVARONIROBERTO,,,,idm3565
181,Z4C27867E0,00150080547,CENTREDILE SRL,,,,idm3585
182,Z4D285E26A,,,,,,idm3605
183,Z4D29B1D27,01615400510,EUROSPURGHI SRL,,,,idm3619
184,Z4E2909CFA,01146350549,TORRE CHIASCINA SRL,,,,idm3639
185,Z4E29F4054,01271860544,PENCHINI MACCHINE INDUSTRIALI S.R.L .,,,,idm3659
186,Z51291FEC1,03469340545,A3 SRL,,,,idm3679
187,Z51296F767,03407400542,F.LLI PALOMBA S.R.L.,,,,idm3699
188,Z5227B7301,03361220548,TIMBRIFICIO PERUGINO INCISORIA SNC,,,,idm3719
189,Z5326CA9AF,00152310546,AUTOMIGLIORGAS SRL,,,,idm3739
190,Z53275A6D8,02490760549,AUTOLAVAGGIO DA STEFANO DI FRATINI ANNALISA,,,,idm3759
191,Z5328F3874,02609690546,ANTOLINIMASSIMO,,,,idm3779
192,Z532AE54CD,00182510545,ZUCCHETTI S.R.L.,,,,idm3799
193,Z541E72CB2,01525700546,COMITALIA SRL,,,,idm3819
194,Z5628AEE28,01975830546,OFFICINA COMODI DI FIORETTIALDO,,,,idm3839
195,Z5727BDE3E,01634070435,REMATARLAZZI SPA,,,,idm3859
196,Z572825350,02322610540,SISTEMA UFFICIO S.R.L.,,,,idm3879
197,Z5827BA6A0,03135610545,CIAO MOTORI SERVICE S.R.L.,,,,idm3899
198,Z5927402DC,02006400960,SAPIO LIFE SRL,,,,idm3919
199,Z5A27E623D,02161520545,GAVARINI LOCAZIONI SRL,,,,idm3939
200,Z5A2955C12,02249110541,ELETTROMECCANICA PERUSIA SNC DI di Astuti L. Brunelli M. Moretti A.G.,,,,idm3959
201,Z5B28A8C7A,01973900838,MUNICIPIA S.P.A.,,,,idm3979
202,Z5C27F7A36,03185750548,GUIDE IN UMBRIA SRL,,,,idm3999
203,Z5D27B2A79,01525700546,COMITALIA SRL,,,,idm4019
204,Z5E27B21EB,01797220546,D.L.M. INFORTUNISTICA SNC,,,,idm4039
205,Z5E27D2991,00278150545,MONNI S.R.L.,,,,idm4059
206,Z6026B9F8F,02880950544,Eventuno srl,,,,idm4079
207,Z6028F3904,00248690547,FERRAMENTA SEVERI SRL,,,,idm4099
208,Z6127D6B16,00180250540,OFFICINA MECCANICA RETTIFICHE DI ORAZI PAOLO S.A.S.,,,,idm4119
209,Z6129BEB8A,00160890547,M.A.I.P. GROUP SPA,,,,idm4139
210,Z6226B3B1C,02384020547,DOMAUTO UNO SRL,,,,idm4159
211,Z622842CE7,02249110541,ELETTROMECCANICA PERUSIA SNC DI di Astuti L. Brunelli M. Moretti A.G.,,,,idm4179
212,Z6329DF6AB,02543220244,FAGGIONATO ROBERTO,,,,idm4199
213,Z6329DF6AB,02543220244,FAGGIONATO ROBERTO,,,,idm4219
214,Z6329DF6AB,02543220244,FAGGIONATO ROBERTO,,,,idm4239
215,Z6329DF6AF,02543220244,FAGGIONATO ROBERTO,,,,idm4259
216,Z6426B62DE,02713140230,LIBRERIA ANTIQUARIA PERINI SAS DI PERINI MARCUS E C.,,,,idm4279
217,Z6427FAC69,01574150544,CASAIOLI SAS DI GIORGIO ED EMANUELE CASAIOLI E C.,,,,idm4299
218,Z642872F1C,10034190586,GALLETTI AVV. ANTONINO,,,,idm4319
219,Z652857B12,01697830543,ANTIFURTI MILLETTI PAOLO,,,,idm4339
220,Z652AA1C46,02844870549,R.P. AUTORICAMBI S.R.L.,,,,idm4359
221,Z6626BE4D4,01830890545,GRAPHICMASTERS S.R.L.,,,,idm4379
222,Z672897265,02384020547,DOMAUTO UNO SRL,,,,idm4399
223,Z69296FFD5,01434600548,COSTANTINI FABRIZIO IMPIANTI TERMOI DRAULICI,,,,idm4419
224,Z6B26B240B,06359501001,FERROVIE DELLO STATO SPA (FS SPA),,,,idm4439
225,Z6B287DC94,00248690547,FERRAMENTA SEVERI SRL,,,,idm4459
226,Z6B289BD02,02179830548,BOILA FORESTA E GIARDINO DI BOILA E NNIO E GIUSEPPE SNC,,,,idm4479
227,Z6C274DCBE,00763300480,MEF SRL,,,,idm4499
228,Z6C2812A02,02323940540,SCATOLIFICIO ARTIGIANO S.R.L.,,,,idm4519
229,Z6D27D4B06,00304200546,MEGACOLOR SRL,,,,idm4539
230,Z6D27E675C,01365060548,ELETTRONICA PROFESSIONALE SNC DI BRACARDA E FRANCOLINO,,,,idm4559
231,Z6D28429FC,03136710542,SOCIETA' AMBIENTA SRL,,,,idm4579
232,Z6D299C7C0,00561830548,MA.C. S.R.L MATERIALI EDILI,,,,idm4599
233,Z6E26F819B,01144910542,DITTA LUCARELLI MICHELE,,,,idm4619
234,Z6E2712153,05476750483,VALLI ZABBAN SPA,,,,idm4639
235,Z6E27A9329,,,,,,idm4659
236,Z6E2975D58,00182510545,ZUCCHETTI S.R.L.,,,,idm4673
237,Z6E2983EDA,00189270549,S.E.I. SAS DI TITO E ALESSANDRO RANIERI,,,,idm4693
238,Z6F26BC5EB,00769110545,TECNO ASFALTI S.R.L.,,,,idm4713
239,Z6F27591F5,03361220548,TIMBRIFICIO PERUGINO INCISORIA SNC,,,,idm4733
240,Z6F2B67CE7,01625330541,ESSEGIEMME SNC DI PALAZZETTI M. & C,,,,idm4753
241,Z6Z284D7B3,02844870549,R.P. AUTORICAMBI S.R.L.,,,,idm4773
242,Z70296F6EF,03048140549,C.G.C. DI GAMBELLI DANIELA E C. S.A.S,,,,idm4793
243,Z7126A3E45,02844870549,R.P. AUTORICAMBI S.R.L.,,,,idm4813
244,Z7128338E3,00000000000,SAPIDATA SPA,,,,idm4833
245,Z7225D0400,02472130547,TOTEM SRL,,,,idm4853
246,Z7227136FE,01170840548,TECNOSTRADE SRL,,,,idm4873
247,Z7227E9DA7,00412100547,RIMEP S.P.A.,,,,idm4893
248,Z7228BDD18,00182510545,ZUCCHETTI S.R.L.,,,,idm4913
249,Z722948BD1,01627080169,MAGRIS SPA,,,,idm4933
250,Z7326F25CF,01975830546,OFFICINA COMODI DI FIORETTIALDO,,,,idm4953
251,Z732A42393,02776660546,P.C. SERVICE S.R.L.,,,,idm4973
252,Z74282458F,,,,,,idm4993
253,Z76282F0B3,02921630543,BAGLIONI E TORTOIOLI 2 SNC,,,,idm5007
254,Z76289F6E1,02647960547,B.T. SNC DI BISDOMINI E TINI LAVORI EDILI STRADALI,,,,idm5027
255,Z7629D0F7F,01802080547,ECOCAVE SRL,,,,idm5047
256,Z7728C1E2C,03135610545,CIAO MOTORI SERVICE S.R.L.,,,,idm5067
257,Z782770BE7,10371231001,TACH CONTROLLER SRL,,,,idm5087
258,Z7827D4A11,02017190543,PAOLINI LEGNAMI,,,,idm5107
259,Z792685245,03193120544,TEKNA SERVIZI SRL,,,,idm5127
260,Z7A26A31FD,PSSMTT75T12E230D,ing. Matteo Passeri,,,,idm5147
261,Z7A271D21A,00763300480,MEF SRL,,,,idm5167
262,Z7B28DF3EA,00553400540,WILSIDER S.P.A.,,,,idm5187
263,Z7B2B6F1DF,03517100545,ACCADEMATICA S.R.L.,,,,idm5207
264,Z7C28E65EB,00553400540,WILSIDER S.P.A.,,,,idm5227
265,Z7D26C4D13,03211560549,Asterisco Tech s.r.l.,,,,idm5247
266,Z7E2921997,01163460544,SOCIETA' AUTO FORNITURE INDUSRIALI SRL,,,,idm5267
267,Z80275BFB8,03359340548,SIR SAFETY SYSTEM SPA UNIPERSONALE,,,,idm5287
268,Z80275BFB8,01748360540,SIR SAFETY SYSTEM S.P.A.,,,,idm5307
269,Z8126686A0,02539220547,FAGIOLARI SNC IMPIANTI TECNOLOGICI IDROTERMICI DEI FRATELLI FAGIOLARI,,,,idm5327
270,Z81277CD85,02344980541,"CARROZZERIA CASAGLIA 2 SNC DI PROIETTI, BATAZZI E FONDACCI",,,,idm5347
271,Z8128833E3,00248690547,FERRAMENTA SEVERI SRL,,,,idm5367
272,Z8226F0593,02699180549,MORARELLI M. E C. S.A.S.,,,,idm5387
273,Z832694047,00152310546,AUTOMIGLIORGAS SRL,,,,idm5407
274,Z832707971,00763300480,MEF SRL,,,,idm5427
275,Z84274F8C8,02376380545,CONSULCAD SRL,,,,idm5447
276,Z8427ABE59,03108460548,BISCARINI IMPIANTI SRL,,,,idm5467
277,Z8627ABDE8,03161000546,MANUTECK S.N.C. DI MARIANI MICHELE & C.,,,,idm5487
278,Z8628E2CCE,03161000546,MANUTECK S.N.C. DI MARIANI MICHELE & C.,,,,idm5507
279,Z8628FE022,02776660546,P.C. SERVICE S.R.L.,,,,idm5527
280,Z8826A3D9B,02953790546,CONSORZIO RECUPERI SRL,,,,idm5547
281,Z882729EDF,00699250551,SCB,,,,idm5567
282,Z8827308C3,0256760548,FRONTIERA LAVORO SOC.COOP.,,,,idm5587
283,Z8827308C3,00000000000,SAPIDATA SPA,,,,idm5607
284,Z88280A945,12343811001,FABRIZI AURELIO SRL,,,,idm5627
285,Z8829E1345,04132720485,GRAFIMEC SRL,,,,idm5647
286,Z89295CFB0,03046290544,FERRAMENTA ALDO BRICCA SRL SOCIETA' UNIPERSONALE,,,,idm5667
287,Z8A27F3636,04132720485,GRAFIMEC SRL,,,,idm5687
288,Z8A282E085,03517100545,ACCADEMATICA S.R.L.,,,,idm5707
289,Z8A282E085,03517100545,ACCADEMATICA S.R.L.,,,,idm5727
290,Z8A291BDB8,02921630543,BAGLIONI E TORTOIOLI 2 SNC,,,,idm5747
291,Z8B29E9194,00152400545,ALFA S.P.A.,,,,idm5767
292,Z8D26A3DF9,00300310547,UMBRIA COLORI DISTRIBUZIONE S.A.S.DI PICCHIARELLI R & C,,,,idm5787
293,Z8D282175A,00253090542,A.C.A.P. AUTONOLEGGI SOC.COOP.,,,,idm5807
294,Z8E26CB2B9,00152310546,AUTOMIGLIORGAS SRL,,,,idm5827
295,Z8E26FF224,00248690547,FERRAMENTA SEVERI SRL,,,,idm5847
296,Z8E288E1FE,97103880585,POSTE ITALIANE SPA,,,,idm5867
297,Z8E29AA17C,01625330541,ESSEGIEMME SNC DI PALAZZETTI M. & C,,,,idm5887
298,Z90276A976,09771701001,TELEPASS S.P.A.,,,,idm5907
299,Z902879B0E,00561830548,MA.C. S.R.L MATERIALI EDILI,,,,idm5927
300,Z90288E288,02012920548,UMBRIA ROTOLI S.R.L.,,,,idm5947
301,Z91282863E,02384020547,DOMAUTO UNO SRL,,,,idm5967
302,Z9226BBBBE,03447210547,HOTEL LA ROSETTA,,,,idm5987
303,Z932733ACA,03331210546,Cucina.re srl,,,,idm6007
304,Z9327BC732,02074820545,HOTEL PRIORI,,,,idm6027
305,Z94278FCB4,02880950544,Eventuno srl,,,,idm6047
306,Z9526B6936,01813500541,PUCCIUFFICIO S.R.L.,,,,idm6067
307,Z952958A5E,00250660545,TONDINI E RADICCHI SNC,,,,idm6087
308,Z9726B91F3,00152310546,AUTOMIGLIORGAS SRL,,,,idm6107
309,Z9728C7A23,00248690547,FERRAMENTA SEVERI SRL,,,,idm6127
310,Z9828FE401,01574150544,CASAIOLI SAS DI GIORGIO ED EMANUELE CASAIOLI E C.,,,,idm6147
311,Z992732FA9,09771701001,TELEPASS S.P.A.,,,,idm6167
312,Z9A27D4A68,00721560159,CAMBIELLI EDILFRIULI,,,,idm6187
313,Z9A287B934,03289360541,ECODINAMICA SRL,,,,idm6207
314,Z9A28EDCCC,00248690547,FERRAMENTA SEVERI SRL,,,,idm6227
315,Z9B269B48F,09771701001,TELEPASS S.P.A.,,,,idm6247
316,Z9B26DEEFF,01975830546,OFFICINA COMODI DI FIORETTIALDO,,,,idm6267
317,Z9C26FDB76,00152310546,AUTOMIGLIORGAS SRL,,,,idm6287
318,Z9C28393E5,03173250543,UMBRA CONTROL S.R.L. SOCIETA' UNIPERSONALE,,,,idm6307
319,Z9C2930C02,02921630543,BAGLIONI E TORTOIOLI 2 SNC,,,,idm6327
320,Z9C293A4C2,01499200366,EMILIANA SERBATOI,,,,idm6347
321,Z9C2B0DEEB,00561830548,MA.C. S.R.L MATERIALI EDILI,,,,idm6367
322,Z9D282EC81,03472580541,OFFICINA UMBRA TIR SRL,,,,idm6387
323,Z9D28A3460,03239470549,OFFICINA ELETTRAUTO F.LLI FIORUCCI S.N.C.,,,,idm6407
324,Z9D291C1DC,00150110542,MONNI & BETTI S.R.L.,,,,idm6427
325,Z9E26B63CB,00152310546,AUTOMIGLIORGAS SRL,,,,idm6447
326,Z9E27851DB,03173250543,UMBRA CONTROL S.R.L. SOCIETA' UNIPERSONALE,,,,idm6467
